id,biosample,sample,dateCollected,depth,sra,submitter
44822555,SAMN44822555,BSV4_745_S92,2021-03-24,299.757,SRS23255801,Fabian Wittmers
44822554,SAMN44822554,BSV4_744_S91,2021-03-24,249.722,SRS23255800,Fabian Wittmers
44822553,SAMN44822553,BSV4_743_S90,2021-03-24,199.364,SRS23255798,Fabian Wittmers
44822552,SAMN44822552,BSV4_742_S89,2021-03-24,159.281,SRS23255797,Fabian Wittmers
44822551,SAMN44822551,BSV4_741_S88,2021-03-24,120.23,SRS23255795,Fabian Wittmers
44822550,SAMN44822550,BSV4_740_S87,2021-03-24,80.376,SRS23255792,Fabian Wittmers
44822549,SAMN44822549,BSV4_739_S86,2021-03-24,39.877,SRS23255794,Fabian Wittmers
44822548,SAMN44822548,BSV4_738_S85,2021-03-24,5.246,SRS23255793,Fabian Wittmers
44822547,SAMN44822547,BSV4_737_S84,2021-03-19,1001.926,SRS23255791,Fabian Wittmers
44822546,SAMN44822546,BSV4_736_S83,2021-03-19,801.425,SRS23255788,Fabian Wittmers
44822545,SAMN44822545,BSV4_735_S82,2021-03-19,602.776,SRS23255790,Fabian Wittmers
44822544,SAMN44822544,BSV4_734_S81,2021-03-19,503.157,SRS23255789,Fabian Wittmers
44822543,SAMN44822543,BSV4_733_S80,2021-03-19,298.95,SRS23255787,Fabian Wittmers
44822542,SAMN44822542,BSV4_732_S79,2021-03-19,250.544,SRS23255785,Fabian Wittmers
44822541,SAMN44822541,BSV4_731_S78,2021-03-19,202.326,SRS23255784,Fabian Wittmers
44822540,SAMN44822540,BSV4_730_S77,2021-03-19,161.71,SRS23255781,Fabian Wittmers
44822539,SAMN44822539,BSV4_729_S76,2021-03-19,120.854,SRS23255783,Fabian Wittmers
44822538,SAMN44822538,BSV4_728_S75,2021-03-19,79.745,SRS23255782,Fabian Wittmers
44822537,SAMN44822537,BSV4_727_S74,2021-03-19,40.551,SRS23255780,Fabian Wittmers
44822536,SAMN44822536,BSV4_726_S73,2021-03-19,4.932,SRS23255779,Fabian Wittmers
44822535,SAMN44822535,BSV4_725_S72,2021-02-13,1001.35,SRS23255777,Fabian Wittmers
44822534,SAMN44822534,BSV4_724_S71,2021-02-13,799.35,SRS23255778,Fabian Wittmers
44822533,SAMN44822533,BSV4_723_S70,2021-02-13,603.974,SRS23255776,Fabian Wittmers
44822532,SAMN44822532,BSV4_722_S69,2021-02-13,502.074,SRS23255773,Fabian Wittmers
44822531,SAMN44822531,BSV4_721_S68,2021-02-13,299.976,SRS23255774,Fabian Wittmers
44822530,SAMN44822530,BSV4_720_S67,2021-02-13,251.792,SRS23255772,Fabian Wittmers
44822529,SAMN44822529,BSV4_719_S66,2021-02-13,200.465,SRS23255771,Fabian Wittmers
44822528,SAMN44822528,BSV4_718_S65,2021-02-13,160.814,SRS23255931,Fabian Wittmers
44822527,SAMN44822527,BSV4_717_S64,2021-02-13,119.032,SRS23255929,Fabian Wittmers
44822526,SAMN44822526,BSV4_716_S63,2021-02-13,80.501,SRS23255930,Fabian Wittmers
44822525,SAMN44822525,BSV4_715_S62,2021-02-13,40.779,SRS23255928,Fabian Wittmers
44822524,SAMN44822524,BSV4_714_S61,2021-02-13,5.058,SRS23255927,Fabian Wittmers
44822523,SAMN44822523,BSV4_713_S60,2021-01-25,1003.682,SRS23255926,Fabian Wittmers
44822522,SAMN44822522,BSV4_712_S59,2021-01-25,797.063,SRS23255924,Fabian Wittmers
44822521,SAMN44822521,BSV4_709_S56,2021-01-25,301.76,SRS23255923,Fabian Wittmers
44822520,SAMN44822520,BSV4_708_S55,2021-01-25,250.088,SRS23255921,Fabian Wittmers
44822519,SAMN44822519,BSV4_707_S54,2021-01-25,201.635,SRS23255917,Fabian Wittmers
44822518,SAMN44822518,BSV4_706_S53,2021-01-25,159.421,SRS23255920,Fabian Wittmers
44822517,SAMN44822517,BSV4_705_S52,2021-01-25,120.034,SRS23255919,Fabian Wittmers
44822516,SAMN44822516,BSV4_704_S51,2021-01-25,39.414,SRS23255918,Fabian Wittmers
44822515,SAMN44822515,BSV4_703_S50,2021-01-25,40.328,SRS23255916,Fabian Wittmers
44822514,SAMN44822514,BSV4_702_S49,2021-01-25,7.732,SRS23255915,Fabian Wittmers
44822513,SAMN44822513,BSV4_701_S48,2020-12-11,1001.545,SRS23255914,Fabian Wittmers
44822512,SAMN44822512,BSV4_700_S47,2020-12-11,799.287,SRS23255912,Fabian Wittmers
44822511,SAMN44822511,BSV4_699_S46,2020-12-11,601.362,SRS23255908,Fabian Wittmers
44822510,SAMN44822510,BSV4_698_S45,2020-12-11,501.381,SRS23255911,Fabian Wittmers
44822509,SAMN44822509,BSV4_697_S44,2020-12-11,302.392,SRS23255909,Fabian Wittmers
44822508,SAMN44822508,BSV4_696_S43,2020-12-11,250.411,SRS23255910,Fabian Wittmers
44822507,SAMN44822507,BSV4_695_S42,2020-12-11,201.408,SRS23255907,Fabian Wittmers
44822506,SAMN44822506,BSV4_694_S41,2020-12-11,160.837,SRS23255904,Fabian Wittmers
44822505,SAMN44822505,BSV4_693_S40,2020-12-11,120.369,SRS23255906,Fabian Wittmers
44822504,SAMN44822504,BSV4_692_S39,2020-12-11,119.272,SRS23255905,Fabian Wittmers
44822503,SAMN44822503,BSV4_691_S38,2020-12-11,39.884,SRS23255902,Fabian Wittmers
44822502,SAMN44822502,BSV4_690_S37,2020-12-11,4.834,SRS23255899,Fabian Wittmers
44822501,SAMN44822501,BSV4_689_S36,2020-11-20,1002.534,SRS23255900,Fabian Wittmers
44822500,SAMN44822500,BSV4_688_S35,2020-11-20,804.002,SRS23255901,Fabian Wittmers
44822499,SAMN44822499,BSV4_687_S34,2020-11-20,599.005,SRS23255898,Fabian Wittmers
44822498,SAMN44822498,BSV4_685_S32,2020-11-20,302.658,SRS23255897,Fabian Wittmers
44822497,SAMN44822497,BSV4_684_S31,2020-11-20,250.877,SRS23255896,Fabian Wittmers
44822496,SAMN44822496,BSV4_683_S30,2020-11-20,197.891,SRS23255893,Fabian Wittmers
44822495,SAMN44822495,BSV4_682_S29,2020-11-20,161.798,SRS23255895,Fabian Wittmers
44822494,SAMN44822494,BSV4_681_S28,2020-11-20,118.742,SRS23255894,Fabian Wittmers
44822493,SAMN44822493,BSV4_680_S27,2020-11-20,81.21,SRS23255891,Fabian Wittmers
44822492,SAMN44822492,BSV4_679_S26,2020-11-20,40.41,SRS23255890,Fabian Wittmers
44822491,SAMN44822491,BSV4_678_S25,2020-11-20,4.594,SRS23255888,Fabian Wittmers
44822490,SAMN44822490,BSV4_677_S24,2020-10-27,998.91,SRS23255889,Fabian Wittmers
44822489,SAMN44822489,BSV4_676_S23,2020-10-27,800.765,SRS23255886,Fabian Wittmers
44822488,SAMN44822488,BSV4_675_S22,2020-10-27,600.318,SRS23255887,Fabian Wittmers
44822487,SAMN44822487,BSV4_674_S21,2020-10-27,501.792,SRS23255885,Fabian Wittmers
44822486,SAMN44822486,BSV4_673_S20,2020-10-27,299.88,SRS23255883,Fabian Wittmers
44822485,SAMN44822485,BSV4_670_S17,2020-10-27,160.215,SRS23255840,Fabian Wittmers
44822484,SAMN44822484,BSV4_669_S16,2020-10-27,119.003,SRS23255842,Fabian Wittmers
44822483,SAMN44822483,BSV4_668_S15,2020-10-27,80.075,SRS23255841,Fabian Wittmers
44822482,SAMN44822482,BSV4_667_S14,2020-10-27,40.514,SRS23255838,Fabian Wittmers
44822481,SAMN44822481,BSV4_666_S13,2020-10-27,4.024,SRS23255837,Fabian Wittmers
44822480,SAMN44822480,BSV4_665_S12,2020-09-25,1000.585,SRS23255836,Fabian Wittmers
44822479,SAMN44822479,BSV4_664_S11,2020-09-25,800.411,SRS23255834,Fabian Wittmers
44822478,SAMN44822478,BSV4_663_S10,2020-09-25,598.486,SRS23255835,Fabian Wittmers
44822477,SAMN44822477,BSV4_662_S9,2020-09-25,501.698,SRS23255833,Fabian Wittmers
44822476,SAMN44822476,BSV4_661_S8,2020-09-25,301.297,SRS23255830,Fabian Wittmers
44822475,SAMN44822475,BSV4_660_S7,2020-09-25,249.196,SRS23255831,Fabian Wittmers
44822474,SAMN44822474,BSV4_655_S2,2020-09-25,39.733,SRS23255832,Fabian Wittmers
44822473,SAMN44822473,BSV4_654_S1,2020-09-25,4.067,SRS23255828,Fabian Wittmers
44822472,SAMN44822472,BSv4_653_S132,2020-08-19,998.945,SRS23255826,Fabian Wittmers
44822471,SAMN44822471,BSv4_652_S131,2020-08-19,800.012,SRS23255827,Fabian Wittmers
44822470,SAMN44822470,BSv4_651_S130,2020-08-19,600.055,SRS23255825,Fabian Wittmers
44822469,SAMN44822469,BSv4_650_S129,2020-08-19,500.069,SRS23255824,Fabian Wittmers
44822468,SAMN44822468,BSv4_649_S128,2020-08-19,299.92,SRS23255823,Fabian Wittmers
44822467,SAMN44822467,BSv4_648_S127,2020-08-19,250.669,SRS23255822,Fabian Wittmers
44822466,SAMN44822466,BSv4_647_S126,2020-08-19,199.829,SRS23255821,Fabian Wittmers
44822465,SAMN44822465,BSv4_646_S125,2020-08-19,159.279,SRS23255820,Fabian Wittmers
44822464,SAMN44822464,BSv4_645_S124,2020-08-19,119.921,SRS23255819,Fabian Wittmers
44822463,SAMN44822463,BSv4_644_S123,2020-08-19,80.424,SRS23255769,Fabian Wittmers
44822462,SAMN44822462,BSv4_643_S122,2020-08-19,39.91,SRS23255768,Fabian Wittmers
44822461,SAMN44822461,BSv4_642_S121,2020-08-19,3.415,SRS23255767,Fabian Wittmers
44822460,SAMN44822460,BSv4_641_S120,2020-07-31,1000.134,SRS23255766,Fabian Wittmers
44822459,SAMN44822459,BSv4_640_S119,2020-07-31,799.786,SRS23255765,Fabian Wittmers
44822458,SAMN44822458,BSv4_639_S118,2020-07-31,601.859,SRS23255762,Fabian Wittmers
44822457,SAMN44822457,BSv4_638_S117,2020-07-31,500.415,SRS23255764,Fabian Wittmers
44822456,SAMN44822456,BSv4_637_S116,2020-07-31,299.998,SRS23255763,Fabian Wittmers
44822455,SAMN44822455,BSv4_636_S115,2020-07-31,250.729,SRS23255761,Fabian Wittmers
44822454,SAMN44822454,BSv4_635_S114,2020-07-31,200.182,SRS23255758,Fabian Wittmers
44822453,SAMN44822453,BSv4_634_S113,2020-07-31,159.579,SRS23255760,Fabian Wittmers
44822452,SAMN44822452,BSv4_633_S112,2020-07-31,120.959,SRS23255757,Fabian Wittmers
44822451,SAMN44822451,BSv4_632_S111,2020-07-31,80.038,SRS23255756,Fabian Wittmers
44822450,SAMN44822450,BSv4_631_S110,2020-07-31,40.469,SRS23255754,Fabian Wittmers
44822449,SAMN44822449,BSv4_630_S109,2020-07-31,4.808,SRS23255753,Fabian Wittmers
44822448,SAMN44822448,BSv4_629_S108,2020-07-10,1001.642,SRS23255755,Fabian Wittmers
44822447,SAMN44822447,BSv4_628_S107,2020-07-10,800.84,SRS23255752,Fabian Wittmers
44822446,SAMN44822446,BSv4_627_S106,2020-07-10,603.525,SRS23255749,Fabian Wittmers
44822445,SAMN44822445,BSv4_626_S105,2020-07-10,502.379,SRS23255751,Fabian Wittmers
44822444,SAMN44822444,BSv4_625_S104,2020-07-10,303.168,SRS23255750,Fabian Wittmers
44822443,SAMN44822443,BSv4_624_S103,2020-07-10,251.636,SRS23255748,Fabian Wittmers
44822442,SAMN44822442,BSv4_623_S102,2020-07-10,199.481,SRS23255746,Fabian Wittmers
44822441,SAMN44822441,BSv4_622_S101,2020-07-10,161.294,SRS23255745,Fabian Wittmers
44822440,SAMN44822440,BSv4_621_S100,2020-07-10,120.09,SRS23255744,Fabian Wittmers
44822439,SAMN44822439,BSv4_620_S99,2020-07-10,81.096,SRS23255743,Fabian Wittmers
44822438,SAMN44822438,BSv4_619_S98,2020-07-10,39.252,SRS23255742,Fabian Wittmers
44822437,SAMN44822437,BSv4_618_S97,2020-07-10,4.213,SRS23255739,Fabian Wittmers
44822436,SAMN44822436,BSv4_617_S96,2020-02-29,1002.049,SRS23255740,Fabian Wittmers
44822435,SAMN44822435,BSv4_616_S95,2020-02-29,798.959,SRS23255741,Fabian Wittmers
44822434,SAMN44822434,BSv4_615_S94,2020-02-29,600.957,SRS23255737,Fabian Wittmers
44822433,SAMN44822433,BSv4_614_S93,2020-02-29,500.856,SRS23255738,Fabian Wittmers
44822432,SAMN44822432,BSv4_613_S92,2020-02-29,301.071,SRS23255734,Fabian Wittmers
44822431,SAMN44822431,BSv4_612_S91,2020-02-29,250.634,SRS23255735,Fabian Wittmers
44822430,SAMN44822430,BSv4_611_S90,2020-02-29,199.96,SRS23255733,Fabian Wittmers
44822429,SAMN44822429,BSv4_610_S89,2020-02-29,160.171,SRS23255731,Fabian Wittmers
44822428,SAMN44822428,BSv4_609_S88,2020-02-29,119.907,SRS23255732,Fabian Wittmers
44822427,SAMN44822427,BSv4_608_S87,2020-02-29,78.69,SRS23255730,Fabian Wittmers
44822426,SAMN44822426,BSv4_607_S86,2020-02-29,39.092,SRS23255729,Fabian Wittmers
44822425,SAMN44822425,BSv4_606_S85,2020-02-29,4.492,SRS23255728,Fabian Wittmers
44822424,SAMN44822424,BSv4_605_S84,2020-01-27,1000.914,SRS23255727,Fabian Wittmers
44822423,SAMN44822423,BSv4_604_S83,2020-01-27,800.055,SRS23255726,Fabian Wittmers
44822422,SAMN44822422,BSv4_603_S82,2020-01-27,602.102,SRS23255884,Fabian Wittmers
44822421,SAMN44822421,BSv4_602_S81,2020-01-27,499.194,SRS23255882,Fabian Wittmers
44822420,SAMN44822420,BSv4_601_S80,2020-01-27,298.588,SRS23255881,Fabian Wittmers
44822419,SAMN44822419,BSv4_600_S79,2020-01-27,249.038,SRS23255880,Fabian Wittmers
44822418,SAMN44822418,BSv4_599_S78,2020-01-27,201.495,SRS23255879,Fabian Wittmers
44822417,SAMN44822417,BSv4_598_S77,2020-01-27,160.561,SRS23255877,Fabian Wittmers
44822416,SAMN44822416,BSv4_597_S76,2020-01-27,119.712,SRS23255878,Fabian Wittmers
44822415,SAMN44822415,BSv4_595_S74,2020-01-27,40.668,SRS23255874,Fabian Wittmers
44822414,SAMN44822414,BSv4_594_S73,2020-01-27,5.656,SRS23255876,Fabian Wittmers
44822413,SAMN44822413,BSv4_444_S103,2019-05-22,801.023,SRS23255875,Fabian Wittmers
44822412,SAMN44822412,BSv4_443_S102,2019-05-22,600.62,SRS23255872,Fabian Wittmers
44822411,SAMN44822411,BSv4_441_S100,2019-05-22,300.642,SRS23255871,Fabian Wittmers
44822410,SAMN44822410,BSv4_440_S99,2019-05-22,249.629,SRS23255870,Fabian Wittmers
44822409,SAMN44822409,BSv4_432_S91,2019-05-21,800.181,SRS23255868,Fabian Wittmers
44822408,SAMN44822408,BSv4_431_S90,2019-05-21,602.233,SRS23255869,Fabian Wittmers
44822407,SAMN44822407,BSv4_429_S88,2019-05-21,301.064,SRS23255867,Fabian Wittmers
44822406,SAMN44822406,BSv4_428_S87,2019-05-21,248.044,SRS23255957,Fabian Wittmers
44822405,SAMN44822405,BSv4_420_S79,2019-05-21,801.169,SRS23255954,Fabian Wittmers
44822404,SAMN44822404,BSv4_419_S78,2019-05-21,601.708,SRS23255955,Fabian Wittmers
44822403,SAMN44822403,BSv4_417_S76,2019-05-21,300.717,SRS23255953,Fabian Wittmers
44822402,SAMN44822402,BSv4_416_S75,2019-05-21,250.521,SRS23255951,Fabian Wittmers
44822401,SAMN44822401,10354_300_S83,2018-12-16,299.297,SRS23255950,Fabian Wittmers
44822400,SAMN44822400,10354_250_S82,2018-12-16,251.045,SRS23255949,Fabian Wittmers
44822399,SAMN44822399,10354_200_S81,2018-12-16,203.703,SRS23255947,Fabian Wittmers
44822398,SAMN44822398,10354_160_S80,2018-12-16,161.931,SRS23255948,Fabian Wittmers
44822397,SAMN44822397,10352_250_S69,2018-10-23,249.466,SRS23255946,Fabian Wittmers
44822396,SAMN44822396,10352_200_S68,2018-10-23,198.774,SRS23255945,Fabian Wittmers
44822395,SAMN44822395,10351_250_S61,2018-09-13,250.308,SRS23255944,Fabian Wittmers
44822394,SAMN44822394,10350_250_S53,2018-08-15,249.638,SRS23255943,Fabian Wittmers
44822393,SAMN44822393,10350_200_S52,2018-08-15,200.612,SRS23255941,Fabian Wittmers
44822392,SAMN44822392,10349_250_S48,2018-07-22,251.047,SRS23255938,Fabian Wittmers
44822391,SAMN44822391,10347_300_S39,2018-05-25,299.707,SRS23255939,Fabian Wittmers
44822390,SAMN44822390,10347_250_S38,2018-05-25,250.083,SRS23255937,Fabian Wittmers
44822389,SAMN44822389,20346_300_S4,2018-04-25,299.851,SRS23255935,Fabian Wittmers
44822388,SAMN44822388,20346_250_S3,2018-04-25,251.743,SRS23255936,Fabian Wittmers
44822387,SAMN44822387,20346_200_S2,2018-04-25,200.551,SRS23255932,Fabian Wittmers
44822386,SAMN44822386,20346_160_S1,2018-04-25,159.588,SRS23255934,Fabian Wittmers
44822385,SAMN44822385,10346_300_S117,2018-04-16,301.479,SRS23255933,Fabian Wittmers
44822384,SAMN44822384,10346_250_S116,2018-04-16,251.427,SRS23255865,Fabian Wittmers
44822383,SAMN44822383,20345_300_S113,2018-03-25,301.897,SRS23255864,Fabian Wittmers
44822382,SAMN44822382,20345_250_S112,2018-03-25,248.788,SRS23255862,Fabian Wittmers
44822381,SAMN44822381,20344_300_S108,2018-02-26,301.174,SRS23255863,Fabian Wittmers
44822380,SAMN44822380,20344_250_S107,2018-02-26,253.354,SRS23255859,Fabian Wittmers
44822379,SAMN44822379,10344_300_S22,2018-02-12,301.232,SRS23255861,Fabian Wittmers
44822378,SAMN44822378,10344_250_S21,2018-02-12,250.557,SRS23255860,Fabian Wittmers
44822377,SAMN44822377,10344_200_S20,2018-02-12,198.958,SRS23255858,Fabian Wittmers
44822376,SAMN44822376,10343_300_S12,2018-01-17,300.677,SRS23255857,Fabian Wittmers
44822375,SAMN44822375,10343_250_S11,2018-01-17,249.594,SRS23255855,Fabian Wittmers
44822374,SAMN44822374,10343_200_S10,2018-01-17,199.993,SRS23255856,Fabian Wittmers
44822373,SAMN44822373,10342_300_S4,2017-12-14,301.854,SRS23255854,Fabian Wittmers
44822372,SAMN44822372,10341_300_S108,2017-11-19,301.461,SRS23255852,Fabian Wittmers
44822371,SAMN44822371,10341_250_S107,2017-11-19,250.079,SRS23255851,Fabian Wittmers
44822370,SAMN44822370,10340_300_S102,2017-10-17,300.681,SRS23255850,Fabian Wittmers
44822369,SAMN44822369,10340_250_S101,2017-10-17,249.763,SRS23255849,Fabian Wittmers
44822368,SAMN44822368,10340_200_S100,2017-10-17,200.117,SRS23255847,Fabian Wittmers
44822367,SAMN44822367,10340_160_S99,2017-10-17,160.785,SRS23255848,Fabian Wittmers
44822366,SAMN44822366,10340_120_S98,2017-10-17,119.751,SRS23255846,Fabian Wittmers
44822365,SAMN44822365,AE1703_120_S62,2017-04-01,121.044,SRS23255845,Fabian Wittmers
44822364,SAMN44822364,AE1703_80_S61,2017-04-01,79.975,SRS23255843,Fabian Wittmers
44822363,SAMN44822363,AE1703_40_S60,2017-04-01,40.113,SRS23255844,Fabian Wittmers
44822362,SAMN44822362,AE1703_1_S59,2017-04-01,3.896,SRS23255818,Fabian Wittmers
44822361,SAMN44822361,AE1703_300_S58,2017-03-31,299.935,SRS23255816,Fabian Wittmers
44822360,SAMN44822360,AE1703_250_S57,2017-03-31,247.429,SRS23255815,Fabian Wittmers
44822359,SAMN44822359,AE1703_200_S56,2017-03-31,200.51,SRS23255814,Fabian Wittmers
44822358,SAMN44822358,AE1703_160_S55,2017-03-31,161.467,SRS23255813,Fabian Wittmers
44822357,SAMN44822357,AE1703_160_S54,2017-03-31,122.568,SRS23255810,Fabian Wittmers
44822356,SAMN44822356,AE1703_300_S53,2017-03-30,318.225,SRS23255811,Fabian Wittmers
44822355,SAMN44822355,AE1703_250_S52,2017-03-30,257.766,SRS23255812,Fabian Wittmers
44822354,SAMN44822354,AE1703_200_S51,2017-03-30,200.765,SRS23255809,Fabian Wittmers
44822353,SAMN44822353,AE1703_160_S50,2017-03-30,163.187,SRS23255808,Fabian Wittmers
44822352,SAMN44822352,AE1703_120_S49,2017-03-30,119.821,SRS23255807,Fabian Wittmers
44822351,SAMN44822351,AE1703_80_S48,2017-03-30,79.977,SRS23255804,Fabian Wittmers
44822350,SAMN44822350,10326_250_S18,2016-07-24,249.9,SRS23255805,Fabian Wittmers
44822349,SAMN44822349,10325_300_S37,2016-06-16,303.2,SRS23255803,Fabian Wittmers
44822348,SAMN44822348,10325_250_S36,2016-06-16,250.7,SRS23255802,Fabian Wittmers
44822347,SAMN44822347,10325_200_S35,2016-06-16,201.8,SRS23255799,Fabian Wittmers
44822346,SAMN44822346,10325_160_S34,2016-06-16,161.1,SRS23255796,Fabian Wittmers
44822345,SAMN44822345,10325_120_S33,2016-06-16,119.2,SRS23255786,Fabian Wittmers
44822344,SAMN44822344,10325_80_S32,2016-06-16,81.3,SRS23255775,Fabian Wittmers
44822343,SAMN44822343,10325_40_S31,2016-06-16,41.1,SRS23255922,Fabian Wittmers
44822342,SAMN44822342,10325_1_S30,2016-06-16,5.5,SRS23255913,Fabian Wittmers
44822341,SAMN44822341,20322_300_S29,2016-04-04,301.5,SRS23255903,Fabian Wittmers
44822340,SAMN44822340,20322_250_S28,2016-04-04,249.9,SRS23255892,Fabian Wittmers
44822339,SAMN44822339,20322_200_S27,2016-04-04,198.9,SRS23255839,Fabian Wittmers
44822338,SAMN44822338,20322_120_S25,2016-04-04,120.5,SRS23255829,Fabian Wittmers
44822337,SAMN44822337,20322_80_S24,2016-04-04,81.2,SRS23255770,Fabian Wittmers
44822336,SAMN44822336,20322_40_S23,2016-04-04,41.3,SRS23255759,Fabian Wittmers
44822335,SAMN44822335,10322_300_S21,2016-03-25,300.2,SRS23255747,Fabian Wittmers
44822334,SAMN44822334,10322_250_S20,2016-03-25,250.2,SRS23255736,Fabian Wittmers
44822333,SAMN44822333,10322_200_S19,2016-03-25,200.5,SRS23255724,Fabian Wittmers
44822332,SAMN44822332,10322_160_S18,2016-03-25,160.9,SRS23255873,Fabian Wittmers
44822331,SAMN44822331,10322_120_S17,2016-03-25,119.6,SRS23255952,Fabian Wittmers
44822330,SAMN44822330,10322_80_S16,2016-03-25,81.2,SRS23255940,Fabian Wittmers
44822329,SAMN44822329,10322_40_S15,2016-03-25,39.9,SRS23255866,Fabian Wittmers
44822328,SAMN44822328,10321_300_S13,2016-03-08,298.6,SRS23255853,Fabian Wittmers
44822327,SAMN44822327,10321_250_S12,2016-03-08,248,SRS23255817,Fabian Wittmers
44822326,SAMN44822326,10321_160_S10,2016-03-08,159.2,SRS23255806,Fabian Wittmers
44822325,SAMN44822325,0321_120_S9,2016-03-08,120.2,SRS23255925,Fabian Wittmers
44822324,SAMN44822324,10321_80_S8,2016-03-08,81.7,SRS23255725,Fabian Wittmers
44822323,SAMN44822323,10321_40_S7,2016-03-08,40.4,SRS23255723,Fabian Wittmers
39435374,SAMN39435374,AE1910_6_150,2019-05-22,150,SRS20134255,Luis Bolanos
39435373,SAMN39435373,AE1910_6_80,2019-05-22,80,SRS20134254,Luis Bolanos
39435372,SAMN39435372,AE1910_4_150,2019-05-21,150,SRS20134253,Luis Bolanos
39435371,SAMN39435371,AE1910_4_80,2019-05-21,80,SRS20134249,Luis Bolanos
39435370,SAMN39435370,AE1910_2_150,2019-05-21,150,SRS20134251,Luis Bolanos
39435369,SAMN39435369,AE1910_2_80,2019-05-21,80,SRS20134252,Luis Bolanos
39435368,SAMN39435368,20346_120,2018-04-25,120,SRS20134248,Luis Bolanos
39435367,SAMN39435367,20346_80,2018-04-25,80,SRS20134247,Luis Bolanos
39435366,SAMN39435366,20346_40,2018-04-25,40,SRS20134245,Luis Bolanos
39435365,SAMN39435365,20345_160,2018-03-25,160,SRS20134246,Luis Bolanos
39435364,SAMN39435364,20345_80,2018-03-25,80,SRS20134244,Luis Bolanos
39435363,SAMN39435363,20344_200,2018-02-26,200,SRS20134242,Luis Bolanos
39435362,SAMN39435362,20344_160,2018-02-26,160,SRS20134240,Luis Bolanos
39435361,SAMN39435361,20344_120,2018-02-26,120,SRS20134241,Luis Bolanos
39435360,SAMN39435360,20344_80,2018-02-26,100,SRS20134239,Luis Bolanos
39435359,SAMN39435359,20344_40,2018-02-26,40,SRS20134236,Luis Bolanos
39435358,SAMN39435358,10354_120,2018-12-16,120,SRS20134238,Luis Bolanos
39435357,SAMN39435357,10354_80,2018-12-16,80,SRS20134237,Luis Bolanos
39435356,SAMN39435356,10354_40,2018-12-16,40,SRS20134235,Luis Bolanos
39435355,SAMN39435355,10353_160,2018-11-08,160,SRS20134234,Luis Bolanos
39435354,SAMN39435354,10353_80,2018-11-08,80,SRS20134231,Luis Bolanos
39435353,SAMN39435353,10352_160,2018-10-23,160,SRS20134233,Luis Bolanos
39435352,SAMN39435352,10352_120,2018-10-23,120,SRS20134232,Luis Bolanos
39435351,SAMN39435351,10352_80,2018-10-23,80,SRS20134230,Luis Bolanos
39435350,SAMN39435350,10352_40,2018-10-23,40,SRS20134229,Luis Bolanos
39435349,SAMN39435349,10351_300,2018-09-13,300,SRS20134226,Luis Bolanos
39435348,SAMN39435348,10351_160,2018-09-13,160,SRS20134227,Luis Bolanos
39435347,SAMN39435347,10351_80,2018-09-13,80,SRS20134225,Luis Bolanos
39435346,SAMN39435346,10350_300,2018-08-15,300,SRS20134224,Luis Bolanos
39435345,SAMN39435345,10350_160,2018-08-15,160,SRS20134223,Luis Bolanos
39435344,SAMN39435344,10350_120,2018-08-15,120,SRS20134220,Luis Bolanos
39435343,SAMN39435343,10350_80,2018-08-15,80,SRS20134219,Luis Bolanos
39435342,SAMN39435342,10350_40,2018-08-15,40,SRS20134222,Luis Bolanos
39435341,SAMN39435341,10349_300,2018-07-22,300,SRS20134221,Luis Bolanos
39435340,SAMN39435340,10349_160,2018-07-22,160,SRS20134217,Luis Bolanos
39435339,SAMN39435339,10349_120,2018-07-22,120,SRS20134216,Luis Bolanos
39435338,SAMN39435338,10349_80,2018-07-22,80,SRS20134215,Luis Bolanos
39435337,SAMN39435337,10349_40,2018-07-22,40,SRS20134214,Luis Bolanos
39435336,SAMN39435336,10348_200,2018-06-14,200,SRS20134213,Luis Bolanos
39435335,SAMN39435335,10348_160,2018-06-14,160,SRS20134212,Luis Bolanos
39435334,SAMN39435334,10348_120,2018-06-14,120,SRS20134211,Luis Bolanos
39435333,SAMN39435333,10348_80,2018-06-14,80,SRS20134210,Luis Bolanos
39435332,SAMN39435332,10348_40,2018-06-14,40,SRS20134209,Luis Bolanos
39435331,SAMN39435331,10347_160,2018-05-25,160,SRS20134207,Luis Bolanos
39435330,SAMN39435330,10347_80,2018-05-25,80,SRS20134205,Luis Bolanos
39435329,SAMN39435329,10346_160,2018-04-16,160,SRS20134203,Luis Bolanos
39435328,SAMN39435328,10346_80,2018-04-16,80,SRS20134200,Luis Bolanos
39435327,SAMN39435327,10344_160,2018-02-12,160,SRS20134206,Luis Bolanos
39435326,SAMN39435326,10344_120,2018-02-12,120,SRS20134202,Luis Bolanos
39435325,SAMN39435325,10344_80,2018-02-12,80,SRS20134201,Luis Bolanos
39435324,SAMN39435324,10344_40,2018-02-12,40,SRS20134204,Luis Bolanos
39435323,SAMN39435323,10343_160,2018-01-17,160,SRS20134197,Luis Bolanos
39435322,SAMN39435322,10343_80,2018-01-17,80,SRS20134198,Luis Bolanos
39435321,SAMN39435321,10342_250,2017-12-14,250,SRS20134199,Luis Bolanos
39435320,SAMN39435320,10342_160,2017-12-14,160,SRS20134256,Luis Bolanos
39435319,SAMN39435319,10342_120,2017-12-14,120,SRS20134250,Luis Bolanos
39435318,SAMN39435318,10342_80,2017-12-14,80,SRS20134243,Luis Bolanos
