New_ID,bottleID,cast,cruise,getDataHere,id,niskin,nominalDepth
1036101703,1036101703,17,AE1917,,2113,3,10
1036101704,1036101704,17,AE1917,,2114,4,10
1036101705,1036101705,17,AE1917,,2115,5,20
1036101706,1036101706,17,AE1917,,2116,6,20
1036101707,1036101707,17,AE1917,,2117,7,40
1036101708,1036101708,17,AE1917,,2118,8,40
1036101709,1036101709,17,AE1917,,2119,9,60
1036101710,1036101710,17,AE1917,,2120,10,60
1036101711,1036101711,17,AE1917,,2121,11,80
1036101712,1036101712,17,AE1917,,2122,12,80
1036101713,1036101713,17,AE1917,,2123,13,100
1036101714,1036101714,17,AE1917,,2124,14,100
1036101715,1036101715,17,AE1917,,2125,15,120
1036101716,1036101716,17,AE1917,,2126,16,120
1036101717,1036101717,17,AE1917,,2127,17,140
1036101718,1036101718,17,AE1917,,2128,18,140
1036101719,1036101719,17,AE1917,,2129,19,160
1036101720,1036101720,17,AE1917,,2130,20,160
1036101721,1036101721,17,AE1917,,2131,21,200
1036101722,1036101722,17,AE1917,,2132,22,200
1036101723,1036101723,17,AE1917,,2133,23,250
1036101724,1036101724,17,AE1917,,2134,24,250
1036101801,1036101801,18,AE1917,,2135,1,300
1036101802,1036101802,18,AE1917,,2136,2,300
1036101803,1036101803,18,AE1917,,2137,3,300
1036101804,1036101804,18,AE1917,,2138,4,400
1036101805,1036101805,18,AE1917,,2139,5,400
1036101806,1036101806,18,AE1917,,2140,6,400
1036101807,1036101807,18,AE1917,,2141,7,500
1036101808,1036101808,18,AE1917,,2142,8,500
1036101809,1036101809,18,AE1917,,2143,9,-999
1036101810,1036101810,18,AE1917,,2144,10,-999
1036101811,1036101811,18,AE1917,,2145,11,-999
1036101812,1036101812,18,AE1917,,2146,12,-999
1036101813,1036101813,18,AE1917,,2147,13,-999
1036101814,1036101814,18,AE1917,,2148,14,-999
1036101815,1036101815,18,AE1917,,2149,15,-999
1036101816,1036101816,18,AE1917,,2150,16,-999
1036101817,1036101817,18,AE1917,,2151,17,-999
1036101818,1036101818,18,AE1917,,2152,18,-999
1036101819,1036101819,18,AE1917,,2153,19,-999
1036101820,1036101820,18,AE1917,,2154,20,-999
1036101821,1036101821,18,AE1917,,2155,21,-999
1036101822,1036101822,18,AE1917,,2156,22,-999
1036101823,1036101823,18,AE1917,,2157,23,-999
1036101824,1036101824,18,AE1917,,2158,24,-999
1036101901,1036101901,19,AE1917,V4_dada2_read_info_03052026.xlsx,2159,1,1
1036101902,1036101902,19,AE1917,,2160,2,1
1036101903,1036101903,19,AE1917,,2161,3,20
1036101904,1036101904,19,AE1917,V4_dada2_read_info_03052026.xlsx,2162,4,40
1036101905,1036101905,19,AE1917,,2163,5,60
1036101906,1036101906,19,AE1917,V4_dada2_read_info_03052026.xlsx,2164,6,80
1036101907,1036101907,19,AE1917,,2165,7,100
1036101908,1036101908,19,AE1917,V4_dada2_read_info_03052026.xlsx,2166,8,120
1036101909,1036101909,19,AE1917,,2167,9,140
1036101910,1036101910,19,AE1917,V4_dada2_read_info_03052026.xlsx,2168,10,160
1036101911,1036101911,19,AE1917,V4_dada2_read_info_03052026.xlsx,2169,11,200
1036101912,1036101912,19,AE1917,,2170,12,200
1036101913,1036101913,19,AE1917,V4_dada2_read_info_03052026.xlsx,2171,13,250
1036101914,1036101914,19,AE1917,,2172,14,250
1036101915,1036101915,19,AE1917,V4_dada2_read_info_03052026.xlsx,2173,15,300
1036101916,1036101916,19,AE1917,,2174,16,300
1036101917,1036101917,19,AE1917,,2175,17,400
1036101918,1036101918,19,AE1917,V4_dada2_read_info_03052026.xlsx,2176,18,500
1036101919,1036101919,19,AE1917,V4_dada2_read_info_03052026.xlsx,2177,19,600
1036101920,1036101920,19,AE1917,,2178,20,600
1036101921,1036101921,19,AE1917,V4_dada2_read_info_03052026.xlsx,2179,21,800
1036101922,1036101922,19,AE1917,,2180,22,800
1036101923,1036101923,19,AE1917,V4_dada2_read_info_03052026.xlsx,2181,23,1000
1036101924,1036101924,19,AE1917,,2182,24,1000
1036200901,1036200901,9,AE1921,,2183,1,1
1036200902,1036200902,9,AE1921,,2184,2,20
1036200903,1036200903,9,AE1921,,2185,3,40
1036200904,1036200904,9,AE1921,,2186,4,60
1036200905,1036200905,9,AE1921,,2187,5,80
1036200906,1036200906,9,AE1921,,2188,6,100
1036200907,1036200907,9,AE1921,,2189,7,120
1036200908,1036200908,9,AE1921,,2190,8,140
1036200909,1036200909,9,AE1921,,2191,9,200
1036200910,1036200910,9,AE1921,,2192,10,300
1036200911,1036200911,9,AE1921,,2193,11,400
1036200912,1036200912,9,AE1921,,2194,12,500
1036200913,1036200913,9,AE1921,,2195,13,600
1036200914,1036200914,9,AE1921,,2196,14,1000
1036201001,1036201001,10,AE1921,,2197,1,600
1036201002,1036201002,10,AE1921,,2198,2,700
1036201003,1036201003,10,AE1921,,2199,3,800
1036201004,1036201004,10,AE1921,,2200,4,900
1036201005,1036201005,10,AE1921,,2201,5,1000
1036201006,1036201006,10,AE1921,,2202,6,1100
1036201007,1036201007,10,AE1921,,2203,7,1200
1036201008,1036201008,10,AE1921,,2204,8,1300
1036201009,1036201009,10,AE1921,,2205,9,1400
1036201010,1036201010,10,AE1921,,2206,10,1600
1036201011,1036201011,10,AE1921,,2207,11,1800
1036201012,1036201012,10,AE1921,,2208,12,2000
1036201013,1036201013,10,AE1921,,2209,13,2200
1036201014,1036201014,10,AE1921,,2210,14,2400
1036201015,1036201015,10,AE1921,,2211,15,2600
1036201016,1036201016,10,AE1921,,2212,16,3000
1036201017,1036201017,10,AE1921,,2213,17,3000
1036201018,1036201018,10,AE1921,,2214,18,3400
1036201019,1036201019,10,AE1921,,2215,19,3800
1036201020,1036201020,10,AE1921,,2216,20,4000
1036201021,1036201021,10,AE1921,,2217,21,4200
1036201022,1036201022,10,AE1921,,2218,22,4530
1036201023,1036201023,10,AE1921,,2219,23,4530
1036201024,1036201024,10,AE1921,,2220,24,4530
1036201201,1036201201,12,AE1921,,2221,1,1
1036201202,1036201202,12,AE1921,,2222,2,1
1036201203,1036201203,12,AE1921,,2223,3,20
1036201204,1036201204,12,AE1921,,2224,4,20
1036201205,1036201205,12,AE1921,,2225,5,40
1036201206,1036201206,12,AE1921,,2226,6,40
1036201207,1036201207,12,AE1921,,2227,7,60
1036201208,1036201208,12,AE1921,,2228,8,60
1036201209,1036201209,12,AE1921,,2229,9,80
1036201210,1036201210,12,AE1921,,2230,10,80
1036201211,1036201211,12,AE1921,,2231,11,100
1036201212,1036201212,12,AE1921,,2232,12,100
1036201213,1036201213,12,AE1921,,2233,13,120
1036201214,1036201214,12,AE1921,,2234,14,120
1036201215,1036201215,12,AE1921,,2235,15,140
1036201216,1036201216,12,AE1921,,2236,16,140
1036201501,1036201501,15,AE1921,,2237,1,1
1036201502,1036201502,15,AE1921,,2238,2,1
1036201503,1036201503,15,AE1921,,2239,3,10
1036201504,1036201504,15,AE1921,,2240,4,10
1036201505,1036201505,15,AE1921,,2241,5,20
1036201506,1036201506,15,AE1921,,2242,6,20
1036201507,1036201507,15,AE1921,,2243,7,40
1036201508,1036201508,15,AE1921,,2244,8,40
1036201509,1036201509,15,AE1921,,2245,9,60
1036201510,1036201510,15,AE1921,,2246,10,60
1036201511,1036201511,15,AE1921,,2247,11,80
1036201512,1036201512,15,AE1921,,2248,12,80
1036201513,1036201513,15,AE1921,,2249,13,100
1036201514,1036201514,15,AE1921,,2250,14,100
1036201515,1036201515,15,AE1921,,2251,15,120
1036201516,1036201516,15,AE1921,,2252,16,120
1036201517,1036201517,15,AE1921,,2253,17,140
1036201518,1036201518,15,AE1921,,2254,18,140
1036201519,1036201519,15,AE1921,,2255,19,160
1036201520,1036201520,15,AE1921,,2256,20,160
1036201521,1036201521,15,AE1921,,2257,21,200
1036201522,1036201522,15,AE1921,,2258,22,200
1036201523,1036201523,15,AE1921,,2259,23,250
1036201524,1036201524,15,AE1921,,2260,24,250
1036201701,1036201701,17,AE1921,,2261,1,300
1036201702,1036201702,17,AE1921,,2262,2,-999
1036201703,1036201703,17,AE1921,,2263,3,-999
1036201704,1036201704,17,AE1921,,2264,4,400
1036201705,1036201705,17,AE1921,,2265,5,-999
1036201706,1036201706,17,AE1921,,2266,6,-999
1036201707,1036201707,17,AE1921,,2267,7,500
1036201708,1036201708,17,AE1921,,2268,8,-999
1036201709,1036201709,17,AE1921,,2269,9,-999
1036201710,1036201710,17,AE1921,,2270,10,-999
1036201711,1036201711,17,AE1921,,2271,11,-999
1036201712,1036201712,17,AE1921,,2272,12,-999
1036201713,1036201713,17,AE1921,,2273,13,-999
1036201714,1036201714,17,AE1921,,2274,14,-999
1036201715,1036201715,17,AE1921,,2275,15,-999
1036201716,1036201716,17,AE1921,,2276,16,-999
1036201717,1036201717,17,AE1921,,2277,17,-999
1036201718,1036201718,17,AE1921,,2278,18,-999
1036201719,1036201719,17,AE1921,,2279,19,-999
1036201720,1036201720,17,AE1921,,2280,20,-999
1036201721,1036201721,17,AE1921,,2281,21,-999
1036201722,1036201722,17,AE1921,,2282,22,-999
1036201723,1036201723,17,AE1921,,2283,23,-999
1036201724,1036201724,17,AE1921,,2284,24,-999
1036202201,1036202201,22,AE1921,V4_dada2_read_info_03052026.xlsx,2285,1,1
1036202202,1036202202,22,AE1921,,2286,2,1
1036202203,1036202203,22,AE1921,V4_dada2_read_info_03052026.xlsx,2287,3,40
1036202204,1036202204,22,AE1921,,2288,4,40
1036202205,1036202205,22,AE1921,V4_dada2_read_info_03052026.xlsx,2289,5,80
